signal_ts,entry_ts,family,side,entry,stop,tp,risk,timeout_bars,session,exit_ts,exit_price,exit_reason,holding_bars,r_mult,split,year
2021-12-29 12:45:00+00:00,2021-12-29 13:00:00+00:00,rejection,short,1806.578,1806.598,1806.538,0.01999999999998181,12,london,2021-12-29 13:00:00+00:00,1806.598,sl,0,-1.0,train,2021
2021-12-30 10:00:00+00:00,2021-12-30 10:15:00+00:00,rejection,short,1801.505,1803.088,1798.3390000000004,1.5829999999998563,12,london,2021-12-30 10:15:00+00:00,1803.088,sl,0,-1.0,train,2021
2021-12-30 11:45:00+00:00,2021-12-30 12:00:00+00:00,rejection,short,1800.748,1801.648,1798.9480000000003,0.8999999999998636,12,london,2021-12-30 12:30:00+00:00,1798.9480000000003,tp,2,2.0,train,2021
2021-12-30 12:30:00+00:00,2021-12-30 12:45:00+00:00,compression_expansion,short,1798.849,1800.748,1795.0509999999997,1.8990000000001146,12,london,2021-12-30 15:30:00+00:00,1800.748,sl,11,-1.0,train,2021
2021-12-31 09:00:00+00:00,2021-12-31 09:15:00+00:00,rejection,long,1816.438,1815.908,1817.4980000000005,0.5300000000002001,12,london,2021-12-31 09:15:00+00:00,1815.908,sl,0,-1.0,train,2021
2021-12-31 10:15:00+00:00,2021-12-31 10:30:00+00:00,rejection,long,1818.078,1815.298,1823.638,2.7799999999999727,12,london,2021-12-31 13:30:00+00:00,1818.558,timeout,12,0.17266187050360535,train,2021
2022-01-03 09:45:00+00:00,2022-01-03 10:00:00+00:00,sweep_reclaim,long,1826.688,1826.108,1827.8480000000004,0.5800000000001546,12,london,2022-01-03 10:00:00+00:00,1826.108,sl,0,-1.0,train,2022
2022-01-04 07:15:00+00:00,2022-01-04 07:30:00+00:00,sweep_reclaim,short,1803.908,1804.184,1803.3559999999998,0.2760000000000673,12,london,2022-01-04 07:30:00+00:00,1803.3559999999998,tp,0,2.0,train,2022
2022-01-04 08:15:00+00:00,2022-01-04 08:30:00+00:00,sweep_reclaim,short,1803.988,1805.468,1801.028,1.4800000000000182,12,london,2022-01-04 09:00:00+00:00,1805.468,sl,2,-1.0,train,2022
2022-01-04 11:30:00+00:00,2022-01-04 11:45:00+00:00,rejection,short,1803.278,1804.645,1800.544,1.3669999999999618,12,london,2022-01-04 12:30:00+00:00,1804.645,sl,3,-1.0,train,2022
2022-01-05 09:00:00+00:00,2022-01-05 09:15:00+00:00,rejection,long,1815.218,1812.698,1820.258,2.519999999999982,12,london,2022-01-05 12:15:00+00:00,1815.544,timeout,12,0.12936507936508895,train,2022
2022-01-05 12:30:00+00:00,2022-01-05 12:45:00+00:00,rejection,long,1815.718,1814.558,1818.0380000000002,1.1600000000000819,12,london,2022-01-05 12:45:00+00:00,1814.558,sl,0,-1.0,train,2022
2022-01-06 10:30:00+00:00,2022-01-06 10:45:00+00:00,rejection,short,1808.018,1809.294,1805.466,1.2760000000000673,12,london,2022-01-06 12:00:00+00:00,1805.466,tp,5,2.0,train,2022
2022-01-07 07:15:00+00:00,2022-01-07 07:30:00+00:00,sweep_reclaim,short,1791.478,1791.518,1791.3980000000001,0.03999999999996362,12,london,2022-01-07 07:30:00+00:00,1791.518,sl,0,-1.0,train,2022
2022-01-07 08:00:00+00:00,2022-01-07 08:15:00+00:00,sweep_reclaim,short,1791.818,1792.458,1790.5379999999998,0.6400000000001,12,london,2022-01-07 08:15:00+00:00,1790.5379999999998,tp,0,2.0,train,2022
2022-01-07 11:15:00+00:00,2022-01-07 11:30:00+00:00,rejection,short,1792.578,1792.788,1792.158,0.21000000000003638,12,london,2022-01-07 11:30:00+00:00,1792.158,tp,0,2.0,train,2022
2022-01-07 12:30:00+00:00,2022-01-07 12:45:00+00:00,rejection,short,1792.158,1792.648,1791.1779999999999,0.4900000000000091,12,london,2022-01-07 13:00:00+00:00,1791.1779999999999,tp,1,2.0,train,2022
2022-01-10 11:45:00+00:00,2022-01-10 12:00:00+00:00,rejection,short,1792.155,1792.828,1790.809,0.6730000000000018,12,london,2022-01-10 12:00:00+00:00,1792.828,sl,0,-1.0,train,2022
2022-01-10 12:00:00+00:00,2022-01-10 12:15:00+00:00,rejection,short,1792.235,1793.208,1790.2889999999995,0.9730000000001837,12,london,2022-01-10 12:45:00+00:00,1793.208,sl,2,-1.0,train,2022
2022-01-10 12:45:00+00:00,2022-01-10 13:00:00+00:00,rejection,short,1792.788,1792.808,1792.748,0.01999999999998181,12,london,2022-01-10 13:00:00+00:00,1792.808,sl,0,-1.0,train,2022
2022-01-11 09:00:00+00:00,2022-01-11 09:15:00+00:00,rejection,long,1804.778,1804.358,1805.6180000000002,0.42000000000007276,12,london,2022-01-11 09:15:00+00:00,1804.358,sl,0,-1.0,train,2022
2022-01-11 09:45:00+00:00,2022-01-11 10:00:00+00:00,rejection,long,1805.955,1804.268,1809.3289999999997,1.6869999999998981,12,london,2022-01-11 13:00:00+00:00,1808.528,timeout,12,1.5251926496741246,train,2022
2022-01-12 09:00:00+00:00,2022-01-12 09:15:00+00:00,rejection,long,1819.558,1818.308,1822.058,1.25,12,london,2022-01-12 11:00:00+00:00,1818.308,sl,7,-1.0,train,2022
2022-01-12 11:15:00+00:00,2022-01-12 11:30:00+00:00,sweep_reclaim,long,1818.748,1817.958,1820.328,0.7899999999999636,12,london,2022-01-12 12:00:00+00:00,1817.958,sl,2,-1.0,train,2022
2022-01-13 08:00:00+00:00,2022-01-13 08:15:00+00:00,sweep_reclaim,long,1824.878,1824.228,1826.1779999999997,0.6499999999998636,12,london,2022-01-13 08:15:00+00:00,1824.228,sl,0,-1.0,train,2022
2022-01-13 08:15:00+00:00,2022-01-13 08:30:00+00:00,rejection,long,1824.858,1824.058,1826.4579999999999,0.7999999999999545,12,london,2022-01-13 08:45:00+00:00,1826.4579999999999,tp,1,2.0,train,2022
2022-01-14 11:15:00+00:00,2022-01-14 11:30:00+00:00,rejection,long,1825.958,1825.498,1826.8780000000002,0.4600000000000364,12,london,2022-01-14 11:30:00+00:00,1826.8780000000002,tp,0,2.0,train,2022
2022-01-17 11:15:00+00:00,2022-01-17 11:30:00+00:00,sweep_reclaim,short,1819.178,1819.388,1818.7580000000005,0.209999999999809,12,london,2022-01-17 11:30:00+00:00,1819.388,sl,0,-1.0,train,2022
2022-01-18 07:00:00+00:00,2022-01-18 07:15:00+00:00,rejection,short,1818.788,1818.938,1818.4879999999998,0.15000000000009095,12,london,2022-01-18 07:15:00+00:00,1818.938,sl,0,-1.0,train,2022
2022-01-18 08:00:00+00:00,2022-01-18 08:15:00+00:00,sweep_reclaim,short,1819.658,1820.168,1818.638,0.5099999999999909,12,london,2022-01-18 08:15:00+00:00,1820.168,sl,0,-1.0,train,2022
2022-01-18 08:30:00+00:00,2022-01-18 08:45:00+00:00,sweep_reclaim,short,1819.408,1820.288,1817.6479999999997,0.8800000000001091,12,london,2022-01-18 08:45:00+00:00,1820.288,sl,0,-1.0,train,2022
2022-01-18 12:30:00+00:00,2022-01-18 12:45:00+00:00,rejection,short,1817.068,1818.118,1814.968,1.0499999999999545,12,london,2022-01-18 12:45:00+00:00,1818.118,sl,0,-1.0,train,2022
2022-01-19 08:15:00+00:00,2022-01-19 08:30:00+00:00,rejection,short,1813.254,1814.138,1811.4859999999999,0.8840000000000146,12,london,2022-01-19 10:00:00+00:00,1811.4859999999999,tp,6,2.0,train,2022
2022-01-19 11:45:00+00:00,2022-01-19 12:00:00+00:00,rejection,short,1811.578,1812.048,1810.638,0.4700000000000273,12,london,2022-01-19 12:15:00+00:00,1812.048,sl,1,-1.0,train,2022
2022-01-19 12:45:00+00:00,2022-01-19 13:00:00+00:00,rejection,short,1813.054,1813.328,1812.5060000000003,0.2739999999998872,12,london,2022-01-19 13:00:00+00:00,1813.328,sl,0,-1.0,train,2022
2022-01-20 07:15:00+00:00,2022-01-20 07:30:00+00:00,sweep_reclaim,long,1839.378,1838.198,1841.7379999999996,1.1799999999998363,12,london,2022-01-20 08:15:00+00:00,1841.7379999999996,tp,3,2.0,train,2022
2022-01-20 09:00:00+00:00,2022-01-20 09:15:00+00:00,rejection,long,1842.218,1840.848,1844.9580000000003,1.3700000000001182,12,london,2022-01-20 09:30:00+00:00,1840.848,sl,1,-1.0,train,2022
2022-01-20 10:00:00+00:00,2022-01-20 10:15:00+00:00,rejection,long,1840.314,1839.108,1842.7260000000003,1.206000000000131,12,london,2022-01-20 11:15:00+00:00,1839.108,sl,4,-1.0,train,2022
2022-01-20 12:30:00+00:00,2022-01-20 12:45:00+00:00,sweep_reclaim,long,1839.424,1838.438,1841.3959999999997,0.9859999999998763,12,london,2022-01-20 12:45:00+00:00,1838.438,sl,0,-1.0,train,2022
2022-01-20 12:45:00+00:00,2022-01-20 13:00:00+00:00,rejection,long,1839.638,1838.344,1842.2259999999997,1.293999999999869,12,london,2022-01-20 16:00:00+00:00,1840.148,timeout,12,0.39412673879446875,train,2022
2022-01-21 11:15:00+00:00,2022-01-21 11:30:00+00:00,rejection,long,1840.974,1840.598,1841.7259999999999,0.37599999999997635,12,london,2022-01-21 11:30:00+00:00,1840.598,sl,0,-1.0,train,2022
2022-01-21 12:45:00+00:00,2022-01-21 13:00:00+00:00,compression_expansion,long,1841.368,1839.858,1844.388,1.509999999999991,12,london,2022-01-21 13:45:00+00:00,1839.858,sl,3,-1.0,train,2022
2022-01-24 08:00:00+00:00,2022-01-24 08:15:00+00:00,rejection,short,1833.108,1834.128,1831.068,1.0199999999999818,12,london,2022-01-24 08:15:00+00:00,1834.128,sl,0,-1.0,train,2022
2022-01-24 08:15:00+00:00,2022-01-24 08:30:00+00:00,rejection,short,1832.588,1834.218,1829.3279999999997,1.6300000000001091,12,london,2022-01-24 08:45:00+00:00,1834.218,sl,1,-1.0,train,2022
2022-01-24 12:45:00+00:00,2022-01-24 13:00:00+00:00,rejection,long,1837.664,1836.648,1839.6960000000001,1.0160000000000764,12,london,2022-01-24 14:00:00+00:00,1836.648,sl,4,-1.0,train,2022
2022-01-25 09:45:00+00:00,2022-01-25 10:00:00+00:00,sweep_reclaim,long,1839.958,1839.734,1840.4060000000004,0.22400000000016007,12,london,2022-01-25 10:00:00+00:00,1839.734,sl,0,-1.0,train,2022
2022-01-25 10:00:00+00:00,2022-01-25 10:15:00+00:00,sweep_reclaim,long,1840.388,1839.368,1842.4279999999999,1.0199999999999818,12,london,2022-01-25 11:00:00+00:00,1842.4279999999999,tp,3,2.0,train,2022
2022-01-25 12:45:00+00:00,2022-01-25 13:00:00+00:00,rejection,long,1842.428,1841.568,1844.1480000000004,0.8600000000001273,12,london,2022-01-25 13:00:00+00:00,1841.568,sl,0,-1.0,train,2022
2022-01-26 08:45:00+00:00,2022-01-26 09:00:00+00:00,sweep_reclaim,long,1847.664,1846.478,1850.0359999999998,1.1859999999999218,12,london,2022-01-26 12:00:00+00:00,1847.318,timeout,12,-0.29173693086005603,train,2022
2022-01-26 12:00:00+00:00,2022-01-26 12:15:00+00:00,rejection,long,1847.318,1846.568,1848.818,0.75,12,london,2022-01-26 12:30:00+00:00,1846.568,sl,1,-1.0,train,2022
2022-01-26 12:30:00+00:00,2022-01-26 12:45:00+00:00,rejection,long,1847.188,1846.708,1848.1480000000001,0.4800000000000182,12,london,2022-01-26 13:15:00+00:00,1848.1480000000001,tp,2,2.0,train,2022
2022-01-27 07:00:00+00:00,2022-01-27 07:15:00+00:00,rejection,short,1821.288,1821.758,1820.348,0.4700000000000273,12,london,2022-01-27 07:15:00+00:00,1820.348,tp,0,2.0,train,2022
2022-01-27 07:30:00+00:00,2022-01-27 07:45:00+00:00,rejection,short,1818.698,1822.004,1812.0860000000005,3.3059999999998126,12,london,2022-01-27 10:45:00+00:00,1815.438,timeout,12,0.9860859044162661,train,2022
2022-01-27 11:00:00+00:00,2022-01-27 11:15:00+00:00,rejection,short,1815.408,1817.008,1812.2079999999996,1.6000000000001364,12,london,2022-01-27 12:45:00+00:00,1812.2079999999996,tp,6,2.0,train,2022
2022-01-27 12:45:00+00:00,2022-01-27 13:00:00+00:00,compression_expansion,short,1813.128,1816.348,1806.6879999999999,3.2200000000000273,12,london,2022-01-27 16:00:00+00:00,1814.194,timeout,12,-0.33105590062112483,train,2022
2022-01-31 07:15:00+00:00,2022-01-31 07:30:00+00:00,rejection,short,1789.078,1790.478,1786.2779999999998,1.400000000000091,12,london,2022-01-31 08:15:00+00:00,1786.2779999999998,tp,3,2.0,train,2022
2022-01-31 09:30:00+00:00,2022-01-31 09:45:00+00:00,rejection,short,1788.738,1790.145,1785.9240000000002,1.4069999999999254,12,london,2022-01-31 11:15:00+00:00,1785.9240000000002,tp,6,2.0,train,2022
2022-02-03 08:30:00+00:00,2022-02-03 08:45:00+00:00,rejection,long,1806.572,1806.458,1806.7999999999995,0.11399999999980537,12,london,2022-02-03 08:45:00+00:00,1806.458,sl,0,-1.0,train,2022
2022-02-03 08:45:00+00:00,2022-02-03 09:00:00+00:00,rejection,long,1806.608,1805.818,1808.1879999999999,0.7899999999999636,12,london,2022-02-03 09:00:00+00:00,1808.1879999999999,tp,0,2.0,train,2022
2022-02-04 08:00:00+00:00,2022-02-04 08:15:00+00:00,rejection,long,1805.908,1805.008,1807.7079999999996,0.8999999999998636,12,london,2022-02-04 11:15:00+00:00,1806.808,timeout,12,1.0000000000002527,train,2022
2022-02-07 07:00:00+00:00,2022-02-07 07:15:00+00:00,rejection,long,1810.288,1808.728,1813.408,1.5599999999999454,12,london,2022-02-07 08:00:00+00:00,1813.408,tp,3,2.0,train,2022
2022-02-07 09:15:00+00:00,2022-02-07 09:30:00+00:00,rejection,long,1810.109,1808.638,1813.051,1.4710000000000036,12,london,2022-02-07 12:30:00+00:00,1809.778,timeout,12,-0.22501699524126634,train,2022
2022-02-08 08:45:00+00:00,2022-02-08 09:00:00+00:00,rejection,long,1822.068,1820.128,1825.948,1.9400000000000546,12,london,2022-02-08 12:00:00+00:00,1821.348,timeout,12,-0.3711340206185603,train,2022
2022-02-08 12:30:00+00:00,2022-02-08 12:45:00+00:00,rejection,long,1820.178,1819.308,1821.9180000000003,0.8700000000001182,12,london,2022-02-08 14:00:00+00:00,1819.308,sl,5,-1.0,train,2022
2022-02-09 09:00:00+00:00,2022-02-09 09:15:00+00:00,rejection,long,1826.808,1825.308,1829.808,1.5,12,london,2022-02-09 12:15:00+00:00,1827.328,timeout,12,0.3466666666666545,train,2022
2022-02-09 12:45:00+00:00,2022-02-09 13:00:00+00:00,rejection,long,1828.308,1827.028,1830.868,1.2799999999999727,12,london,2022-02-09 13:15:00+00:00,1827.028,sl,1,-1.0,train,2022
2022-02-10 09:00:00+00:00,2022-02-10 09:15:00+00:00,rejection,long,1833.988,1833.174,1835.6160000000002,0.8140000000000782,12,london,2022-02-10 12:15:00+00:00,1833.638,timeout,12,-0.42997542997555627,train,2022
2022-02-11 12:30:00+00:00,2022-02-11 12:45:00+00:00,rejection,short,1824.338,1825.098,1822.818,0.7599999999999909,12,london,2022-02-11 13:30:00+00:00,1822.818,tp,3,2.0,train,2022
2022-02-14 10:30:00+00:00,2022-02-14 10:45:00+00:00,sweep_reclaim,long,1853.328,1852.098,1855.788,1.2300000000000182,12,london,2022-02-14 11:15:00+00:00,1852.098,sl,2,-1.0,train,2022
2022-02-14 11:30:00+00:00,2022-02-14 11:45:00+00:00,sweep_reclaim,long,1852.388,1851.388,1854.388,1.0,12,london,2022-02-14 12:30:00+00:00,1854.388,tp,3,2.0,train,2022
2022-02-14 12:45:00+00:00,2022-02-14 13:00:00+00:00,rejection,long,1854.501,1851.448,1860.6069999999997,3.0529999999998836,12,london,2022-02-14 14:15:00+00:00,1851.448,sl,5,-1.0,train,2022
2022-02-15 07:00:00+00:00,2022-02-15 07:15:00+00:00,rejection,long,1870.988,1870.338,1872.2880000000002,0.650000000000091,12,london,2022-02-15 08:15:00+00:00,1870.338,sl,4,-1.0,train,2022
2022-02-15 09:00:00+00:00,2022-02-15 09:15:00+00:00,rejection,long,1871.024,1870.168,1872.7359999999999,0.8559999999999945,12,london,2022-02-15 09:45:00+00:00,1872.7359999999999,tp,2,2.0,train,2022
2022-02-15 12:15:00+00:00,2022-02-15 12:30:00+00:00,compression_expansion,long,1878.355,1877.188,1880.6889999999999,1.1669999999999163,12,london,2022-02-15 12:45:00+00:00,1877.188,sl,1,-1.0,train,2022
2022-02-15 12:45:00+00:00,2022-02-15 13:00:00+00:00,rejection,long,1878.538,1876.808,1881.998,1.7300000000000182,12,london,2022-02-15 14:45:00+00:00,1876.808,sl,7,-1.0,train,2022
2022-02-16 09:15:00+00:00,2022-02-16 09:30:00+00:00,rejection,short,1851.894,1852.708,1850.2659999999998,0.8140000000000782,12,london,2022-02-16 09:30:00+00:00,1852.708,sl,0,-1.0,train,2022
2022-02-16 12:00:00+00:00,2022-02-16 12:15:00+00:00,rejection,short,1852.698,1853.168,1851.7580000000005,0.4699999999997999,12,london,2022-02-16 12:30:00+00:00,1853.168,sl,1,-1.0,train,2022
2022-02-17 07:15:00+00:00,2022-02-17 07:30:00+00:00,rejection,long,1870.518,1869.138,1873.2780000000002,1.3800000000001091,12,london,2022-02-17 08:15:00+00:00,1869.138,sl,3,-1.0,train,2022
2022-02-17 12:15:00+00:00,2022-02-17 12:30:00+00:00,rejection,long,1873.848,1872.428,1876.6879999999996,1.4199999999998454,12,london,2022-02-17 12:45:00+00:00,1872.428,sl,1,-1.0,train,2022
2022-02-17 12:45:00+00:00,2022-02-17 13:00:00+00:00,rejection,long,1874.388,1870.371,1882.4219999999996,4.016999999999825,12,london,2022-02-17 15:30:00+00:00,1882.4219999999996,tp,10,2.0,train,2022
2022-02-18 07:15:00+00:00,2022-02-18 07:30:00+00:00,rejection,long,1900.348,1898.868,1903.308,1.4800000000000182,12,london,2022-02-18 08:00:00+00:00,1898.868,sl,2,-1.0,train,2022
2022-02-18 09:15:00+00:00,2022-02-18 09:30:00+00:00,rejection,long,1889.818,1888.238,1892.9779999999998,1.5799999999999272,12,london,2022-02-18 12:30:00+00:00,1890.483,timeout,12,0.42088607594936345,train,2022
2022-02-21 09:15:00+00:00,2022-02-21 09:30:00+00:00,rejection,long,1896.06,1891.508,1905.1639999999998,4.551999999999907,12,london,2022-02-21 11:45:00+00:00,1891.508,sl,9,-1.0,train,2022
2022-02-22 08:30:00+00:00,2022-02-22 08:45:00+00:00,rejection,long,1906.728,1905.298,1909.5880000000002,1.4300000000000637,12,london,2022-02-22 08:45:00+00:00,1909.5880000000002,tp,0,2.0,train,2022
2022-02-22 09:00:00+00:00,2022-02-22 09:15:00+00:00,rejection,long,1909.388,1905.188,1917.7879999999996,4.199999999999818,12,london,2022-02-22 12:15:00+00:00,1908.358,timeout,12,-0.24523809523809936,train,2022
2022-02-24 07:15:00+00:00,2022-02-24 07:30:00+00:00,compression_expansion,long,1910.738,1910.428,1911.358,0.30999999999994543,12,london,2022-02-24 07:30:00+00:00,1910.428,sl,0,-1.0,train,2022
2022-02-24 09:15:00+00:00,2022-02-24 09:30:00+00:00,rejection,long,1913.608,1911.948,1916.9279999999997,1.6599999999998545,12,london,2022-02-24 10:00:00+00:00,1916.9279999999997,tp,2,2.0,train,2022
2022-02-24 11:00:00+00:00,2022-02-24 11:15:00+00:00,rejection,long,1929.408,1923.678,1940.8679999999995,5.729999999999791,12,london,2022-02-24 11:15:00+00:00,1940.8679999999995,tp,0,2.0,train,2022
2022-02-24 12:30:00+00:00,2022-02-24 12:45:00+00:00,rejection,long,1940.517,1933.328,1954.8950000000002,7.189000000000078,12,london,2022-02-24 15:45:00+00:00,1943.081,timeout,12,0.35665600222559785,train,2022
2022-03-01 10:15:00+00:00,2022-03-01 10:30:00+00:00,rejection,short,1903.088,1903.878,1901.508,0.7899999999999636,12,london,2022-03-01 10:30:00+00:00,1903.878,sl,0,-1.0,train,2022
2022-03-01 10:45:00+00:00,2022-03-01 11:00:00+00:00,rejection,short,1904.488,1905.028,1903.4080000000001,0.5399999999999636,12,london,2022-03-01 11:00:00+00:00,1905.028,sl,0,-1.0,train,2022
2022-03-02 08:30:00+00:00,2022-03-02 08:45:00+00:00,sweep_reclaim,long,1933.528,1931.598,1937.3880000000001,1.9300000000000637,12,london,2022-03-02 09:15:00+00:00,1937.3880000000001,tp,2,2.0,train,2022
2022-03-02 12:30:00+00:00,2022-03-02 12:45:00+00:00,rejection,long,1935.098,1934.298,1936.6979999999999,0.7999999999999545,12,london,2022-03-02 12:45:00+00:00,1936.6979999999999,tp,0,2.0,train,2022
2022-03-02 12:45:00+00:00,2022-03-02 13:00:00+00:00,compression_expansion,long,1936.868,1933.203,1944.1979999999999,3.6649999999999636,12,london,2022-03-02 13:15:00+00:00,1933.203,sl,1,-1.0,train,2022
2022-03-03 07:45:00+00:00,2022-03-03 08:00:00+00:00,rejection,long,1929.958,1927.988,1933.8980000000001,1.9700000000000273,12,london,2022-03-03 08:00:00+00:00,1927.988,sl,0,-1.0,train,2022
2022-03-03 09:30:00+00:00,2022-03-03 09:45:00+00:00,rejection,long,1929.432,1928.022,1932.2520000000002,1.4100000000000819,12,london,2022-03-03 10:00:00+00:00,1928.022,sl,1,-1.0,train,2022
2022-03-04 07:15:00+00:00,2022-03-04 07:30:00+00:00,compression_expansion,long,1940.27,1934.737,1951.3359999999998,5.532999999999902,12,london,2022-03-04 09:00:00+00:00,1934.737,sl,6,-1.0,train,2022
2022-03-04 09:45:00+00:00,2022-03-04 10:00:00+00:00,rejection,long,1937.448,1934.114,1944.1160000000002,3.33400000000006,12,london,2022-03-04 13:00:00+00:00,1936.258,timeout,12,-0.3569286142771545,train,2022
2022-03-07 07:00:00+00:00,2022-03-07 07:15:00+00:00,rejection,long,1989.518,1983.408,2001.7380000000003,6.110000000000127,12,london,2022-03-07 10:15:00+00:00,1988.972,timeout,12,-0.08936170212766575,train,2022
2022-03-07 12:30:00+00:00,2022-03-07 12:45:00+00:00,rejection,long,1988.088,1987.278,1989.7079999999999,0.8099999999999454,12,london,2022-03-07 13:00:00+00:00,1987.278,sl,1,-1.0,train,2022
2022-03-08 07:00:00+00:00,2022-03-08 07:15:00+00:00,rejection,long,1999.05,1996.958,2003.2339999999997,2.091999999999871,12,london,2022-03-08 07:30:00+00:00,1996.958,sl,1,-1.0,train,2022
2022-03-09 07:45:00+00:00,2022-03-09 08:00:00+00:00,rejection,long,2039.858,2038.898,2041.778,0.9600000000000364,12,london,2022-03-09 08:00:00+00:00,2038.898,sl,0,-1.0,train,2022
2022-03-09 08:15:00+00:00,2022-03-09 08:30:00+00:00,rejection,long,2040.321,2034.958,2051.0469999999996,5.362999999999829,12,london,2022-03-09 10:00:00+00:00,2051.0469999999996,tp,6,2.0,train,2022
2022-03-09 11:00:00+00:00,2022-03-09 11:15:00+00:00,rejection,long,2056.658,2051.871,2066.2319999999995,4.786999999999807,12,london,2022-03-09 11:45:00+00:00,2051.871,sl,2,-1.0,train,2022
2022-03-10 07:00:00+00:00,2022-03-10 07:15:00+00:00,rejection,short,1989.26,1993.068,1981.644,3.8079999999999927,12,london,2022-03-10 08:00:00+00:00,1981.644,tp,3,2.0,train,2022
2022-03-10 12:15:00+00:00,2022-03-10 12:30:00+00:00,rejection,short,1977.958,1979.468,1974.938,1.509999999999991,12,london,2022-03-10 12:30:00+00:00,1979.468,sl,0,-1.0,train,2022
2022-03-11 10:15:00+00:00,2022-03-11 10:30:00+00:00,compression_expansion,short,1992.268,1996.378,1984.0480000000002,4.1099999999999,12,london,2022-03-11 12:15:00+00:00,1984.0480000000002,tp,7,2.0,train,2022
2022-03-14 08:00:00+00:00,2022-03-14 08:15:00+00:00,rejection,short,1976.938,1977.842,1975.13,0.9039999999999964,12,london,2022-03-14 08:15:00+00:00,1975.13,tp,0,2.0,train,2022
